Image URL,ID,pitch_angle,AGL,latitude,longitude,date,time,shutter_speed,brand,model,color,type,doors,seats,powertrain,length,width,height,sunroof,roof_rack,min_price,max_price,x,y,w,h,r,rectanglelabels,p1x,p1y,p2x,p2y,p3x,p3y,p4x,p4y,x_min,x_max,y_min,y_max
c4ef99e5-DJI_0560.JPG,747,90,40,31.025231527777777,121.43240997222225,2023-09-16,10:44:31,73219/10000,changan,cs75,white,suv,5.0,5.0,icev,4650.0,1850.0,1715.0,yes,no,7.0,9.0,1644.884521484375,542.6337890624999,156.4724884033203,349.2613220214844,89.18193025701822,16.0,1644.884521484375,542.6337890624999,1647.1185614131978,699.090328372059,1297.89283927019,704.0769157712334,1295.6587993413673,547.6203764616743,1295,1647,542,704
c4ef99e5-DJI_0560.JPG,747,90,40,31.025231527777777,121.43240997222225,2023-09-16,10:44:31,73219/10000,hyundai,lafesta,blue,compact,4.0,5.0,icev,4690.0,1790.0,1425.0,yes,no,13.0,16.0,1646.7681884765625,362.00628662109375,155.4691619873047,345.1861267089844,91.005645406925,17.0,1646.7681884765625,362.00628662109375,1644.0395612969455,517.4515018023577,1298.906603365091,511.3931669189305,1301.635230544708,355.94795173766664,1298,1646,355,517
c4ef99e5-DJI_0560.JPG,747,90,40,31.025231527777777,121.43240997222225,2023-09-16,10:44:31,73219/10000,chevrolet,equinox,red,suv,5.0,5.0,icev,4646.0,1843.0,1688.0,yes,no,12.0,18.0,1652.3115234375,1925.847900390625,160.0659637451172,332.9792175292969,86.28795178492715,14.0,1652.3115234375,1925.847900390625,1662.674537998671,2085.5780499518714,1330.393902113868,2107.135840247116,1320.030887552697,1947.4056906858696,1320,1662,1925,2107
c4ef99e5-DJI_0560.JPG,747,90,40,31.025231527777777,121.43240997222225,2023-09-16,10:44:31,73219/10000,toyota,carola,red,compact,4.0,5.0,icev,4635.0,1780.0,1435.0,yes,no,7.0,12.0,1650.4011230468748,2102.98388671875,152.6388244628906,323.4860229492187,85.11916981415456,33.0,1650.4011230468748,2102.98388671875,1663.3881783539152,2255.069215162572,1341.0751743044227,2282.592559147164,1328.0881189973825,2130.507230703343,1328,1663,2102,2282
c4ef99e5-DJI_0560.JPG,747,90,40,31.025231527777777,121.43240997222225,2023-09-16,10:44:31,73219/10000,audi,a6l,black,full-size,4.0,5.0,icev,5038.0,1886.0,1475.0,yes,no,30.0,56.0,1685.3482666015625,1049.674560546875,153.6974334716797,358.52947998046875,86.00747689684974,34.0,1685.3482666015625,1049.674560546875,1696.0496493784258,1202.9989925935793,1338.3902685525604,1227.9620717771218,1327.6888857756971,1074.6376397304175,1327,1696,1049,1227
c4ef99e5-DJI_0560.JPG,747,90,40,31.025231527777777,121.43240997222225,2023-09-16,10:44:31,73219/10000,buick,velite 6,white,compact,4.0,5.0,ev,4673.0,1817.0,1519.0,yes,no,8.0,12.0,1624.7423095703125,-12.81249713897705,163.1028289794922,345.5422668457031,87.11533358022582,18.0,1624.7423095703125,-12.81249713897705,1632.9505670106614,150.08365791357917,1287.8461501866786,167.47330038966345,1279.6378927463295,4.577145337107229,1279,1632,-12,167
bffe4ec8-DJI_0561.JPG,748,90,40,31.025407777777776,121.43234455555556,2023-09-16,10:44:38,38219/5000,hyundai,lafesta,blue,compact,4.0,5.0,icev,4690.0,1790.0,1425.0,yes,no,13.0,16.0,1883.1448974609373,1754.97802734375,150.6268157958984,325.96734619140625,88.12284112431605,17.0,1883.1448974609373,1754.97802734375,1888.0789412213103,1905.524009850698,1562.2865241256563,1916.2016381472447,1557.352480365283,1765.6556556402977,1557,1888,1754,1916
bffe4ec8-DJI_0561.JPG,748,90,40,31.025407777777776,121.43234455555556,2023-09-16,10:44:38,38219/5000,changan,cs75,white,suv,5.0,5.0,icev,4650.0,1850.0,1715.0,yes,no,7.0,9.0,1880.268798828125,1926.125854492188,157.57220458984375,329.74765014648443,86.06927644846002,16.0,1880.268798828125,1926.125854492188,1891.0704154049129,2083.327396274168,1562.0984426071582,2105.9316854839963,1551.29682603037,1948.730143702016,1551,1891,1926,2105
bffe4ec8-DJI_0561.JPG,748,90,40,31.025407777777776,121.43234455555556,2023-09-16,10:44:38,38219/5000,buick,velite 6,white,compact,4.0,5.0,ev,4673.0,1817.0,1519.0,yes,no,8.0,12.0,1857.1856689453125,1409.001953125,150.7660064697266,324.5227966308594,84.04057366118283,18.0,1857.1856689453125,1409.001953125,1872.8388247971936,1558.9531699213512,1550.0698573594077,1592.6464807153284,1534.4167015075263,1442.6952639189772,1534,1872,1409,1592
bffe4ec8-DJI_0561.JPG,748,90,40,31.025407777777776,121.43234455555556,2023-09-16,10:44:38,38219/5000,hongqi,h9,black,full-size,4.0,4.0,icev,5137.0,1904.0,1498.0,yes,no,26.0,81.0,1853.0726318359373,1085.4844970703125,151.77923583984378,353.2899169921875,86.90616586708335,19.0,1853.0726318359373,1085.4844970703125,1861.2643629257705,1237.042512278611,1508.4893715630549,1256.110047971063,1500.297640473222,1104.5520327627646,1500,1861,1085,1256
b788308e-DJI_0562.JPG,749,90,40,31.02498097222222,121.43226852777778,2023-09-16,10:44:51,19767/2500,audi,q5l,silver,suv,5.0,5.0,icev,4770.0,1893.0,1667.0,yes,no,27.0,34.0,1287.3453369140625,2107.524169921875,169.42433166503906,323.8934936523437,-75.97623761004047,8.0,1287.3453369140625,2107.524169921875,1328.40096735544,1943.1494779245784,1642.64091586703,2021.636737972016,1601.5852854256525,2186.011429969313,1287,1642,1943,2186
b788308e-DJI_0562.JPG,749,90,40,31.02498097222222,121.43226852777778,2023-09-16,10:44:51,19767/2500,toyota,carola,red,compact,4.0,5.0,icev,4635.0,1780.0,1435.0,yes,no,7.0,12.0,2979.453369140625,276.47821044921875,148.2589263916016,323.9936218261719,80.60072647062432,33.0,2979.453369140625,276.47821044921875,3003.666046374372,422.74664694857,2684.0222876228536,475.6591641372421,2659.809610389106,329.39072763789073,2659,3003,276,475
b788308e-DJI_0562.JPG,749,90,40,31.02498097222222,121.43226852777778,2023-09-16,10:44:51,19767/2500,chevrolet,equinox,red,suv,5.0,5.0,icev,4646.0,1843.0,1688.0,yes,no,12.0,18.0,2981.1025390624995,88.65759277343751,154.6799011230469,328.60806274414057,83.91101863300602,14.0,2981.1025390624995,88.65759277343751,2997.509876521293,242.46484581746287,2670.755701661892,277.3212385225141,2654.3483642030983,123.51398547848872,2654,2997,88,277
b788308e-DJI_0562.JPG,749,90,40,31.02498097222222,121.43226852777778,2023-09-16,10:44:51,19767/2500,chevrolet,c6,brown,mid-size,4.0,5.0,icev,4980.0,1858.0,1475.0,yes,no,4.0,11.0,1356.421142578125,1947.7242431640625,150.26025390625,343.7299194335937,-109.9936942429655,37.0,1356.421142578125,1947.7242431640625,1305.0446490803347,1806.5201362130167,1628.0580544500465,1688.9931288262592,1679.4345479478366,1830.1972357773045,1305,1679,1688,1947
49ccfb41-DJI_0563.JPG,750,90,40,31.024791722222226,121.43240861111111,2023-09-16,10:44:56,38219/5000,audi,q5l,silver,suv,5.0,5.0,icev,4770.0,1893.0,1667.0,yes,no,27.0,34.0,498.3201293945313,517.6125488281249,152.9968719482422,342.5617370605469,-76.36653510978252,8.0,498.3201293945313,517.6125488281249,534.382986688862,368.9265940451813,867.2925311675344,449.6717418433124,831.2296738732036,598.3576966262559,498,867,368,598
49ccfb41-DJI_0563.JPG,750,90,40,31.024791722222226,121.43240861111111,2023-09-16,10:44:56,38219/5000,chevrolet,c6,brown,mid-size,4.0,5.0,icev,4980.0,1858.0,1475.0,yes,no,4.0,11.0,560.4757080078125,365.8043823242188,166.82640075683594,360.6883239746094,-109.96341601437484,37.0,560.4757080078125,365.8043823242188,503.51782665550513,209.0024443855029,842.5326824247809,85.85621172144661,899.4905637770883,242.65814966016248,503,899,85,365
49ccfb41-DJI_0563.JPG,750,90,40,31.024791722222226,121.43240861111111,2023-09-16,10:44:56,38219/5000,buick,gl8,golden,mpv,5.0,7.0,icev,5238.0,1878.0,1800.0,yes,no,21.0,45.0,2728.66748046875,1146.0664062500002,158.90574645996097,372.1570129394531,75.18916759122322,11.0,2728.66748046875,1146.0664062500002,2769.2883247769187,1299.6925214312707,2409.496200143089,1394.8264761030462,2368.875355834921,1241.2003609217757,2368,2769,1146,1394
49ccfb41-DJI_0563.JPG,750,90,40,31.024791722222226,121.43240861111111,2023-09-16,10:44:56,38219/5000,buick,velite 6,blue,compact,4.0,5.0,ev,4673.0,1817.0,1519.0,yes,no,8.0,12.0,218.8038482666016,1706.86279296875,151.3829040527344,325.4055480957031,-78.22428509232346,38.0,218.8038482666016,1706.86279296875,249.6982432700192,1558.6658969256405,568.2552988685236,1625.0750307844428,537.360903865106,1773.2719268275523,218,568,1558,1773
49ccfb41-DJI_0563.JPG,750,90,40,31.024791722222226,121.43240861111111,2023-09-16,10:44:56,38219/5000,honda,vezel,black,suv,5.0,5.0,icev,4380.0,1790.0,1590.0,yes,no,8.0,10.0,2073.4528808593745,2222.2890625,155.62660217285156,308.52801513671875,-107.79395668868204,12.0,2073.4528808593745,2222.2890625,2025.89418854662,2074.107383168958,2319.662726607058,1979.822802403936,2367.221418919813,2128.004481734978,2025,2367,1979,2222
49ccfb41-DJI_0563.JPG,750,90,40,31.024791722222226,121.43240861111111,2023-09-16,10:44:56,38219/5000,ford,edge,black,suv,5.0,7.0,icev,5000.0,1961.0,1773.0,yes,no,21.0,30.0,366.50726318359375,1029.5665283203125,154.80763244628906,350.5163269042969,-74.72808201092317,6.0,366.50726318359375,1029.5665283203125,407.2836347461607,880.2256746137102,745.4220499573871,972.5517683517224,704.6456783948202,1121.8926220583244,366,745,880,1121
49ccfb41-DJI_0563.JPG,750,90,40,31.024791722222226,121.43240861111111,2023-09-16,10:44:56,38219/5000,lexus ,es,silver,mid-size,4.0,5.0,icev,4975.0,1866.0,1447.0,yes,no,24.0,44.0,153.6584930419922,2013.77587890625,149.38148498535156,349.2936401367188,-78.94082657777116,4.0,153.6584930419922,2013.77587890625,182.3132512639823,1867.1684681533548,525.120368075811,1934.1709136544016,496.465609853821,2080.778324407297,153,525,1867,2080
49ccfb41-DJI_0563.JPG,750,90,40,31.024791722222226,121.43240861111111,2023-09-16,10:44:56,38219/5000,lexus ,es,silver,mid-size,4.0,5.0,icev,4975.0,1866.0,1447.0,yes,no,24.0,44.0,153.6584930419922,2013.77587890625,149.38148498535156,349.2936401367188,-78.94082657777116,4.0,153.6584930419922,2013.77587890625,182.3132512639823,1867.1684681533548,525.120368075811,1934.1709136544016,496.465609853821,2080.778324407297,153,525,1867,2080
66b42d1a-DJI_0564.JPG,751,90,40,31.02459261111111,121.43237147222224,2023-09-16,10:45:04,73219/10000,lexus ,es,silver,mid-size,4.0,5.0,icev,4975.0,1866.0,1447.0,yes,no,24.0,44.0,377.2122497558594,1007.0341796875,150.77925109863278,355.0144958496094,-74.73248065274866,4.0,377.2122497558594,1007.0341796875,416.91637780965937,861.5764030739687,759.4012943720696,955.0610231490977,719.6971663182698,1100.5187997626292,377,759,861,1100
66b42d1a-DJI_0564.JPG,751,90,40,31.02459261111111,121.43237147222224,2023-09-16,10:45:04,73219/10000,buick,velite 6,blue,compact,4.0,5.0,ev,4673.0,1817.0,1519.0,yes,no,8.0,12.0,598.9472045898438,170.51715087890625,150.40766906738284,346.6286926269531,-79.2802186776291,38.0,598.9472045898438,170.51715087890625,626.9239110116317,22.73430068284177,967.5034604041398,87.20926549762095,939.5267539823516,234.99211569368543,598,967,22,234
66b42d1a-DJI_0564.JPG,751,90,40,31.02459261111111,121.43237147222224,2023-09-16,10:45:04,73219/10000,audi,a3,red,compact,5.0,5.0,icev,4343.0,1815.0,1458.0,yes,no,13.0,17.0,531.9576416015624,489.1507263183594,145.14747619628906,332.11669921875,-72.50938385150374,5.0,531.9576416015624,489.1507263183594,575.5816570145096,350.71397135276777,892.3433349616365,450.5315113148324,848.7193195486893,588.9682662804239,531,892,350,588
50538b06-DJI_0565.JPG,752,90,40,31.02448038888889,121.43200477777778,2023-09-16,10:45:23,38219/5000,lexus ,es,silver,mid-size,4.0,5.0,icev,4975.0,1866.0,1447.0,yes,no,24.0,44.0,2930.54541015625,357.31707763671875,165.73074340820312,368.5585327148438,-76.95849394476917,4.0,2930.54541015625,357.31707763671875,2967.943686967724,195.86105203789492,3326.995934420126,279.0288080272046,3289.5976576086523,440.4848336260284,2930,3326,195,440
50538b06-DJI_0565.JPG,752,90,40,31.02448038888889,121.43200477777778,2023-09-16,10:45:23,38219/5000,lexus ,es,silver,mid-size,4.0,5.0,icev,4975.0,1866.0,1447.0,yes,no,24.0,44.0,2930.54541015625,357.31707763671875,165.73074340820312,368.5585327148438,-76.95849394476917,4.0,2930.54541015625,357.31707763671875,2967.943686967724,195.86105203789492,3326.995934420126,279.0288080272046,3289.5976576086523,440.4848336260284,2930,3326,195,440
50538b06-DJI_0565.JPG,752,90,40,31.02448038888889,121.43200477777778,2023-09-16,10:45:23,38219/5000,haval,m6,white,suv,5.0,5.0,icev,4664.0,1830.0,1729.0,yes,no,6.0,9.0,1987.2626953125,2045.9329833984373,165.00926208496094,368.7946472167969,-60.60624926038244,3.0,1987.2626953125,2045.9329833984373,2068.250681222089,1902.165801078788,2389.5694157888115,2083.1734324985755,2308.581429879222,2226.940614818226,1987,2389,1902,2226
1f3a3aaa-DJI_0566.JPG,753,90,40,31.024619,121.43200694444444,2023-09-16,10:45:33,19767/2500,buick,velite 6,blue,compact,4.0,5.0,ev,4673.0,1817.0,1519.0,yes,no,8.0,12.0,3065.162841796875,623.0616455078124,160.7958526611328,348.4823608398437,-79.99889118209784,38.0,3065.162841796875,623.0616455078124,3093.087813112804,464.7091835439223,3436.2747727060514,525.2291519977599,3408.3498013901226,683.5816139616501,3065,3436,464,683
