Image URL,ID,pitch_angle,AGL,latitude,longitude,date,time,shutter_speed,brand,model,color,type,doors,seats,powertrain,length,width,height,sunroof,roof_rack,min_price,max_price,x,y,w,h,r,rectanglelabels,p1x,p1y,p2x,p2y,p3x,p3y,p4x,p4y,x_min,x_max,y_min,y_max
2a9aa908-DJI_0270.JPG,458,90,40,31.024573,121.43878766666668,2023-09-13,10:45:41,93219/10000,roewe,erx5,gray,suv,5,5,hev,4655,1890,1664,yes,no,3,7,1102.2810058593752,1571.0784912109375,152.49606323242188,325.5531311035156,-27.471621898438244,20,1102.2810058593752,1571.0784912109375,1237.5815252319142,1500.730650029363,1387.7621887689731,1789.5742226960774,1252.4616693964342,1859.922063877652,1102,1387,1500,1859
2a9aa908-DJI_0270.JPG,458,90,40,31.024573,121.43878766666668,2023-09-13,10:45:41,93219/10000,geely,preface,blue,compact,4,5,icev,4785,1869,1469,yes,no,9,14,1741.4976806640625,1248.1026611328125,146.64668273925784,335.34051513671875,-27.89621377800292,24,1741.4976806640625,1248.1026611328125,1871.1035129256115,1179.4908705846872,2027.9997533115625,1475.8636609094972,1898.3939210500128,1544.4754514576225,1741,2027,1179,1544
2a9aa908-DJI_0270.JPG,458,90,40,31.024573,121.43878766666668,2023-09-13,10:45:41,93219/10000,bmw,3 series,white,mid-size,4,5,icev,4728,1827,1452,yes,no,24,33,2047.0670166015625,1097.33740234375,148.134765625,333.1105651855469,-29.48717315646857,26,2047.0670166015625,1097.33740234375,2176.0132806546308,1024.4212191363847,2339.979861334725,1314.3826114945969,2211.0335972816565,1387.298794701962,2047,2339,1024,1387
2a9aa908-DJI_0270.JPG,458,90,40,31.024573,121.43878766666668,2023-09-13,10:45:41,93219/10000,skoda,octavia,gray,compact,4,5,icev,4753,1832,1469,yes,no,14,16,3205.1357421875,971.54736328125,156.23585510253906,339.1188049316407,328.2380494159316,2,3205.1357421875,971.54736328125,3337.974098463501,889.3061721328247,3516.483278959261,1177.6393758000336,3383.64492268326,1259.8805669484589,3205,3516,889,1259
2a9aa908-DJI_0270.JPG,458,90,40,31.024573,121.43878766666668,2023-09-13,10:45:41,93219/10000,cadillac,xt4,white,suv,5,5,icev,4602,1881,1630,yes,no,19,24,1530.8719482421875,813.2796630859375,148.0261993408203,336.1094665527344,148.33934613027924,13,1530.8719482421875,813.2796630859375,1404.8762275606764,890.9767290616547,1228.4566510660889,604.8898427214483,1354.4523717476,527.1927767457312,1228,1530,527,890
2a9aa908-DJI_0270.JPG,458,90,40,31.024573,121.43878766666668,2023-09-13,10:45:41,93219/10000,byd,song,gray,suv,5,5,hev,4600,1870,1700,yes,no,3,8,2349.5954589843745,926.2576904296874,149.66282653808594,328.8255920410156,-27.05406340617139,28,2349.5954589843745,926.2576904296874,2482.881842185286,858.186391774609,2632.441927338167,1151.0311474220125,2499.155544137255,1219.102446077091,2349,2632,858,1219
2a9aa908-DJI_0270.JPG,458,90,40,31.024573,121.43878766666668,2023-09-13,10:45:41,93219/10000,audi,a6l,black,full-size,4,5,icev,5038,1886,1475,yes,no,30,56,1880.6614990234373,1179.5748291015625,150.03091430664062,348.4349975585937,-31.21203839361233,25,1880.6614990234373,1179.5748291015625,2008.976248475656,1101.8278013725164,2189.5376050610766,1399.8287141759672,2061.2228556088585,1477.575741905013,1880,2189,1101,1477
2a9aa908-DJI_0270.JPG,458,90,40,31.024573,121.43878766666668,2023-09-13,10:45:41,93219/10000,byd,qin plus,gray,compact,4,5,hev,4765,1837,1495,yes,no,8,13,1418.4342041015625,1393.612548828125,150.40896606445312,337.16815185546875,-27.794020487641188,22,1418.4342041015625,1393.612548828125,1551.490434133903,1323.477702124373,1708.7100285671054,1621.7466441077645,1575.653798534765,1691.8814908115164,1418,1708,1323,1691
2a9aa908-DJI_0270.JPG,458,90,40,31.024573,121.43878766666668,2023-09-13,10:45:41,93219/10000,byd,seal,white,sedan,4,5,ev,4800,1875,1460,yes,no,18,25,1263.7109375,1488.755126953125,159.88221740722656,336.8551940917969,-27.62291229610132,21,1263.7109375,1488.755126953125,1405.3694981516146,1414.6256750654677,1561.5525390706275,1713.085520800052,1419.893978419013,1787.2149726877096,1263,1561,1414,1787
2a9aa908-DJI_0270.JPG,458,90,40,31.024573,121.43878766666668,2023-09-13,10:45:41,93219/10000,byd,tang,gray,suv,5,5,hev,4870,1950,1725,yes,no,18,27,2800.547607421875,252.9506683349609,163.43228149414062,357.7709045410156,-28.999945027120297,4,2800.547607421875,252.9506683349609,2943.488777620574,173.71726315377123,3116.9392537589456,486.63091332497856,2973.9980835602464,565.8643185061683,2800,3116,173,565
