Image URL,ID,pitch_angle,AGL,latitude,longitude,date,time,shutter_speed,brand,model,color,type,doors,seats,powertrain,length,width,height,sunroof,roof_rack,min_price,max_price,x,y,w,h,r,rectanglelabels,p1x,p1y,p2x,p2y,p3x,p3y,p4x,p4y,x_min,x_max,y_min,y_max
0abc6ca1-DJI_0420.JPG,608,90,40,31.031830166666666,121.43704066666668,2023-09-15,10:56:41,43219/5000,toyota,yaris l,red,suv,5.0,5.0,icev,4160.0,1700.0,1495.0,no,no,1.0,8.0,2026.5782470703125,364.2766723632813,150.19360351562497,309.42358398437494,-74.38242662759635,69.0,2026.5782470703125,364.2766723632813,2067.01265148038,219.6282106465665,2365.012329193394,302.9297497000256,2324.577924783327,447.5782114167404,2026,2365,219,447
0abc6ca1-DJI_0420.JPG,608,90,40,31.031830166666666,121.43704066666668,2023-09-15,10:56:41,43219/5000,ford,focus,white,compact,4.0,5.0,icev,4664.0,1824.0,1467.0,yes,no,1.0,10.0,1515.15625,291.4308166503906,161.5779724121094,347.2121887207031,-79.3455426068511,68.0,1515.15625,291.4308166503906,1545.0296756587145,132.6384377141783,1886.255949386095,196.83293992696952,1856.3825237273804,355.62531886318186,1515,1886,132,355
0abc6ca1-DJI_0420.JPG,608,90,40,31.031830166666666,121.43704066666668,2023-09-15,10:56:41,43219/5000,byd,qin,white,compact,4.0,5.0,hev,4740.0,1770.0,1480.0,yes,no,1.0,5.0,2392.2939453125,463.4929809570313,161.8317413330078,355.7702331542969,-72.90136840797078,70.0,2392.2939453125,463.4929809570313,2439.87530895239,308.81419657778264,2779.920511020572,413.4168702963432,2732.3391473806823,568.095654675592,2392,2779,308,568
0abc6ca1-DJI_0420.JPG,608,90,40,31.031830166666666,121.43704066666668,2023-09-15,10:56:41,43219/5000,toyota,rav4,silver,crossover,4.0,5.0,icev,4600.0,1855.0,1680.0,yes,no,12.0,21.0,3678.7485351562505,1550.5502929687502,167.5503387451172,358.5108947753906,-112.65861549105104,1.0,3678.7485351562505,1550.5502929687502,3614.201510314989,1395.9320611920764,3945.041310687876,1257.8194688556785,4009.5883355291367,1412.4377006323523,3614,4009,1257,1550
0abc6ca1-DJI_0420.JPG,608,90,40,31.031830166666666,121.43704066666668,2023-09-15,10:56:41,43219/5000,bmw,x5,white,suv,5.0,5.0,icev,5060.0,2004.0,1779.0,yes,no,57.0,78.0,2789.92919921875,591.3621215820312,172.47033691406247,376.06982421875,-71.04075657616761,71.0,2789.92919921875,591.3621215820312,2845.9640338964537,428.2483134053701,3201.6320418925943,550.4317033402492,3145.5972072148907,713.5455115169102,2789,3201,428,713
0abc6ca1-DJI_0420.JPG,608,90,40,31.031830166666666,121.43704066666668,2023-09-15,10:56:41,43219/5000,vgv,u70,blue,suv,5.0,5.0,icev,4806.0,1870.0,1691.0,yes,no,7.0,12.0,1051.3256835937498,41.12472534179688,170.6255645751953,380.7581481933594,92.44831796341508,67.0,1051.3256835937498,41.12472534179688,1044.0368654810457,211.5945362090706,663.6262882601261,195.32923098343787,670.9151063728302,24.85942011616416,663,1051,24,211
0abc6ca1-DJI_0420.JPG,608,90,40,31.031830166666666,121.43704066666668,2023-09-15,10:56:41,43219/5000,ford,focus,white,compact,4.0,5.0,icev,4664.0,1824.0,1467.0,no,no,1.0,10.0,242.0179443359375,51.00601196289063,156.99365234375003,299.0663146972656,83.4718647901309,66.0,242.0179443359375,51.00601196289063,259.86672467225765,206.98174057710816,-37.2604880684039,240.9829175504064,-55.109268404724105,85.00718893618887,-55,259,51,240
0abc6ca1-DJI_0420.JPG,608,90,40,31.031830166666666,121.43704066666668,2023-09-15,10:56:41,43219/5000,hyundai,sonata,gray,mid-size,4.0,5.0,icev,4945.0,1860.0,1445.0,yes,no,13.0,18.0,3677.975100654481,466.1400270261681,180.85766601562503,335.5089416503909,155.53521627748648,3.0,3677.975100654481,466.1400270261681,3513.3555618512755,541.0393114075252,3374.4099468448885,235.65370926187336,3539.029485648094,160.75442488051635,3374,3677,160,541
0abc6ca1-DJI_0420.JPG,608,90,40,31.031830166666666,121.43704066666668,2023-09-15,10:56:41,43219/5000,volkswagen,bora,blue,compact,4.0,5.0,icev,4672.0,1815.0,1478.0,yes,no,7.0,11.0,2903.4501953125,1476.6617431640625,134.02313232421875,281.2142944335937,44.58970154351266,72.0,2903.4501953125,1476.6617431640625,2998.89506932481,1570.7493407674092,2801.4755872090664,1771.016730711293,2706.030713196757,1676.9291331079462,2706,2998,1476,1771
0abc6ca1-DJI_0420.JPG,608,90,40,31.031830166666666,121.43704066666668,2023-09-15,10:56:41,43219/5000,ford,edge,white,suv,5.0,7.0,icev,5000.0,1961.0,1773.0,yes,no,21.0,30.0,3264.0,0.0,180.85766601562463,180.0,336.17968001840575,8.0,3264.0,0.0,3429.4515757091667,-73.04294251995367,3502.14813285956,91.6240261728584,3336.6965571503933,164.66696869281208,3264,3502,-73,164
